,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
439,1610612744,0022300673,"JAN 30, 2024",GSW vs. PHI,W,20,24,0.455,240,44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,16,20,119
440,1610612744,0022300650,"JAN 27, 2024",GSW vs. LAL,L,19,24,0.442,290,55,119,0.462,23,58,0.397,11,16,0.688,11,39,50,37,11,3,17,34,144
441,1610612744,0022300632,"JAN 25, 2024",GSW vs. SAC,L,19,23,0.452,240,48,86,0.558,19,37,0.514,18,23,0.783,6,27,33,30,7,3,13,19,133
442,1610612744,0022300626,"JAN 24, 2024",GSW vs. ATL,W,19,22,0.463,240,51,91,0.56,16,33,0.485,16,22,0.727,11,38,49,26,6,9,10,18,134
443,1610612744,0022300560,"JAN 15, 2024",GSW @ MEM,L,18,22,0.45,240,44,90,0.489,10,31,0.323,9,10,0.9,7,38,45,28,4,6,19,25,107
444,1610612744,0022300545,"JAN 13, 2024",GSW @ MIL,L,18,21,0.462,240,47,98,0.48,15,36,0.417,9,14,0.643,12,29,41,23,5,4,7,16,118
445,1610612744,0022300536,"JAN 12, 2024",GSW @ CHI,W,18,20,0.474,240,49,94,0.521,20,47,0.426,22,30,0.733,13,31,44,39,7,4,3,16,140
446,1610612744,0022300525,"JAN 10, 2024",GSW vs. NOP,L,17,20,0.459,240,39,89,0.438,12,39,0.308,15,18,0.833,14,29,43,24,4,4,17,19,105
447,1610612744,0022300504,"JAN 07, 2024",GSW vs. TOR,L,17,19,0.472,240,45,100,0.45,14,46,0.304,14,15,0.933,15,28,43,30,5,4,10,11,118
448,1610612744,0022300490,"JAN 05, 2024",GSW vs. DET,W,17,18,0.486,240,38,82,0.463,16,38,0.421,21,25,0.84,7,38,45,24,3,5,16,18,113
449,1610612744,0022300478,"JAN 04, 2024",GSW vs. DEN,L,16,18,0.471,240,49,90,0.544,15,36,0.417,14,16,0.875,9,24,33,35,4,3,8,20,127
450,1610612744,0022300463,"JAN 02, 2024",GSW vs. ORL,W,16,17,0.485,240,42,78,0.538,13,35,0.371,24,37,0.649,9,27,36,23,9,6,12,19,121
451,1610612744,0022300444,"DEC 30, 2023",GSW vs. DAL,L,15,17,0.469,240,47,103,0.456,19,48,0.396,9,13,0.692,16,31,47,32,8,3,10,21,122
452,1610612744,0022300426,"DEC 28, 2023",GSW vs. MIA,L,15,16,0.484,240,37,88,0.42,8,33,0.242,20,25,0.8,12,31,43,27,4,7,13,19,102
453,1610612744,0022300402,"DEC 25, 2023",GSW @ DEN,L,15,15,0.5,240,40,87,0.46,14,40,0.35,20,23,0.87,9,30,39,23,7,3,13,23,114
454,1610612744,0022300399,"DEC 23, 2023",GSW vs. POR,W,15,14,0.517,240,48,83,0.578,10,33,0.303,20,24,0.833,13,36,49,38,8,2,16,14,126
455,1610612744,0022300386,"DEC 22, 2023",GSW vs. WAS,W,14,14,0.5,240,47,97,0.485,18,45,0.4,17,20,0.85,14,43,57,33,5,2,12,17,129
456,1610612744,0022300362,"DEC 19, 2023",GSW vs. BOS,W,13,14,0.481,265,50,109,0.459,20,50,0.4,12,14,0.857,18,41,59,29,4,5,10,15,132
457,1610612744,0022300348,"DEC 17, 2023",GSW @ POR,W,12,14,0.462,240,46,87,0.529,13,38,0.342,13,19,0.684,11,32,43,31,10,4,14,20,118
458,1610612744,0022300339,"DEC 16, 2023",GSW vs. BKN,W,11,14,0.44,240,44,91,0.484,17,32,0.531,19,20,0.95,13,29,42,29,7,5,14,15,124
459,1610612744,0022300325,"DEC 14, 2023",GSW @ LAC,L,10,14,0.417,240,40,92,0.435,16,45,0.356,17,19,0.895,16,27,43,22,8,2,11,24,113
460,1610612744,0022300308,"DEC 12, 2023",GSW @ PHX,L,10,13,0.435,240,41,92,0.446,16,46,0.348,18,27,0.667,13,38,51,26,9,1,15,28,116
461,1610612744,0022301222,"DEC 08, 2023",GSW @ OKC,L,10,12,0.455,265,49,104,0.471,19,48,0.396,19,23,0.826,24,36,60,29,3,2,28,28,136
462,1610612744,0022301214,"DEC 06, 2023",GSW vs. POR,W,10,11,0.476,240,36,86,0.419,10,34,0.294,28,33,0.848,15,35,50,20,4,3,17,19,110
463,1610612744,0022300280,"DEC 02, 2023",GSW @ LAC,L,9,11,0.45,240,38,86,0.442,17,43,0.395,19,24,0.792,6,36,42,31,5,4,13,15,112
464,1610612744,0022300273,"NOV 30, 2023",GSW vs. LAC,W,9,10,0.474,240,41,82,0.5,15,39,0.385,23,31,0.742,10,37,47,30,3,4,7,18,120
465,1610612744,0022300060,"NOV 28, 2023",GSW @ SAC,L,8,10,0.444,240,40,83,0.482,17,41,0.415,26,30,0.867,9,43,52,25,6,6,18,31,123
466,1610612744,0022300051,"NOV 24, 2023",GSW vs. SAS,W,8,9,0.471,240,40,81,0.494,19,42,0.452,19,24,0.792,7,34,41,35,7,2,24,21,118
467,1610612744,0022300236,"NOV 22, 2023",GSW @ PHX,L,7,9,0.438,240,43,90,0.478,10,32,0.313,19,29,0.655,11,32,43,29,10,3,15,34,115
468,1610612744,0022300224,"NOV 20, 2023",GSW vs. HOU,W,7,8,0.467,240,36,77,0.468,21,43,0.488,28,33,0.848,8,35,43,26,3,1,8,21,121
469,1610612744,0022300207,"NOV 18, 2023",GSW vs. OKC,L,6,8,0.429,265,44,97,0.454,18,46,0.391,17,21,0.81,14,35,49,33,6,4,16,18,123
470,1610612744,0022300201,"NOV 16, 2023",GSW vs. OKC,L,6,7,0.462,240,40,98,0.408,14,41,0.341,15,19,0.789,20,29,49,27,5,4,16,19,109
471,1610612744,0022300025,"NOV 14, 2023",GSW vs. MIN,L,6,6,0.5,240,37,88,0.42,13,39,0.333,14,16,0.875,13,33,46,28,11,2,19,22,101
472,1610612744,0022300186,"NOV 12, 2023",GSW vs. MIN,L,6,5,0.545,240,37,96,0.385,12,43,0.279,24,28,0.857,19,32,51,24,9,0,14,28,110
473,1610612744,0022300176,"NOV 11, 2023",GSW vs. CLE,L,6,4,0.6,240,37,90,0.411,13,38,0.342,23,30,0.767,15,40,55,26,5,3,20,29,110
474,1610612744,0022300169,"NOV 08, 2023",GSW @ DEN,L,6,3,0.667,240,37,86,0.43,11,35,0.314,20,26,0.769,11,38,49,21,5,0,9,20,105
475,1610612744,0022300145,"NOV 06, 2023",GSW @ DET,W,6,2,0.75,240,46,97,0.474,12,41,0.293,16,21,0.762,17,27,44,26,8,4,11,14,120
476,1610612744,0022300142,"NOV 05, 2023",GSW @ CLE,L,5,2,0.714,240,34,94,0.362,16,41,0.39,20,30,0.667,17,27,44,26,10,4,13,18,104
477,1610612744,0022300005,"NOV 03, 2023",GSW @ OKC,W,5,1,0.833,240,49,92,0.533,18,40,0.45,25,30,0.833,13,25,38,36,9,2,15,25,141
478,1610612744,0022300126,"NOV 01, 2023",GSW vs. SAC,W,4,1,0.8,240,39,81,0.481,11,31,0.355,13,15,0.867,7,29,36,32,5,6,17,17,102
479,1610612744,0022300108,"OCT 30, 2023",GSW @ NOP,W,3,1,0.75,240,51,98,0.52,15,41,0.366,13,20,0.65,21,43,64,28,6,7,14,21,130
480,1610612744,0022300096,"OCT 29, 2023",GSW @ HOU,W,2,1,0.667,240,35,81,0.432,18,45,0.4,18,23,0.783,8,41,49,27,6,6,14,18,106
481,1610612744,0022300087,"OCT 27, 2023",GSW @ SAC,W,1,1,0.5,240,48,87,0.552,14,32,0.438,12,14,0.857,7,32,39,32,14,3,19,24,122
482,1610612744,0022300062,"OCT 24, 2023",GSW vs. PHX,L,0,1,0.0,240,36,101,0.356,10,43,0.233,22,28,0.786,18,31,49,19,11,6,11,23,104
483,1610612745,0022300870,"MAR 02, 2024",HOU @ PHX,W,26,34,0.433,240,42,96,0.438,16,42,0.381,18,26,0.692,13,36,49,27,13,3,12,22,118
484,1610612745,0022300854,"FEB 29, 2024",HOU @ PHX,L,25,34,0.424,240,33,99,0.333,11,45,0.244,28,31,0.903,19,39,58,14,8,5,12,29,105
485,1610612745,0022300841,"FEB 27, 2024",HOU @ OKC,L,25,33,0.431,240,37,95,0.389,9,39,0.231,12,18,0.667,12,34,46,22,5,8,15,16,95
486,1610612745,0022300822,"FEB 25, 2024",HOU vs. OKC,L,25,32,0.439,240,38,93,0.409,16,41,0.39,18,23,0.783,13,37,50,18,6,7,18,16,110
487,1610612745,0022300806,"FEB 23, 2024",HOU vs. PHX,W,25,31,0.446,240,37,93,0.398,15,45,0.333,25,34,0.735,17,37,54,25,8,5,14,23,114
488,1610612745,0022300798,"FEB 22, 2024",HOU @ NOP,L,24,31,0.436,240,36,82,0.439,15,41,0.366,18,28,0.643,12,32,44,27,6,5,22,18,105
489,1610612745,0022300783,"FEB 14, 2024",HOU @ MEM,L,24,30,0.444,240,42,102,0.412,11,36,0.306,18,28,0.643,22,34,56,20,9,4,9,25,113
490,1610612745,0022300765,"FEB 12, 2024",HOU vs. NYK,W,24,29,0.453,240,36,80,0.45,10,26,0.385,23,33,0.697,12,27,39,22,12,3,11,16,105
491,1610612745,0022300754,"FEB 10, 2024",HOU @ ATL,L,23,29,0.442,240,44,100,0.44,13,43,0.302,12,19,0.632,16,42,58,22,6,6,17,26,113
492,1610612745,0022300744,"FEB 09, 2024",HOU @ TOR,L,23,28,0.451,240,38,85,0.447,15,38,0.395,13,16,0.813,12,36,48,22,5,3,21,20,104
493,1610612745,0022300719,"FEB 06, 2024",HOU @ IND,L,23,27,0.46,240,50,97,0.515,12,25,0.48,17,23,0.739,20,28,48,26,5,3,15,16,129
494,1610612745,0022300709,"FEB 04, 2024",HOU @ MIN,L,23,26,0.469,240,31,88,0.352,10,30,0.333,18,27,0.667,10,31,41,20,10,7,11,26,90
495,1610612745,0022300692,"FEB 02, 2024",HOU vs. TOR,W,23,25,0.479,240,55,93,0.591,11,31,0.355,14,17,0.824,7,42,49,30,9,3,14,20,135
496,1610612745,0022300679,"JAN 31, 2024",HOU vs. NOP,L,22,25,0.468,240,35,87,0.402,13,44,0.295,16,17,0.941,5,24,29,19,11,2,5,21,99
497,1610612745,0022300662,"JAN 29, 2024",HOU vs. LAL,W,22,24,0.478,240,52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,135
498,1610612745,0022300645,"JAN 27, 2024",HOU @ BKN,L,21,24,0.467,240,37,94,0.394,10,37,0.27,20,23,0.87,15,40,55,20,6,3,17,29,104
499,1610612745,0022300635,"JAN 26, 2024",HOU @ CHA,W,21,23,0.477,240,50,89,0.562,13,33,0.394,25,31,0.806,11,42,53,34,7,10,12,20,138
500,1610612745,0022300623,"JAN 24, 2024",HOU vs. POR,L,20,23,0.465,265,50,94,0.532,12,36,0.333,19,22,0.864,8,29,37,29,8,6,8,19,131
501,1610612745,0022300603,"JAN 21, 2024",HOU vs. BOS,L,20,22,0.476,240,41,94,0.436,10,35,0.286,15,22,0.682,11,38,49,26,9,3,15,17,107
502,1610612745,0022300598,"JAN 20, 2024",HOU vs. UTA,W,20,21,0.488,265,50,117,0.427,13,39,0.333,14,22,0.636,23,33,56,27,11,10,7,22,127
503,1610612745,0022300573,"JAN 17, 2024",HOU @ NYK,L,19,21,0.475,240,35,84,0.417,8,30,0.267,16,19,0.842,6,32,38,23,6,9,10,18,94
504,1610612745,0022300555,"JAN 15, 2024",HOU @ PHI,L,19,20,0.487,240,44,88,0.5,8,27,0.296,19,32,0.594,16,30,46,21,7,9,13,23,115
505,1610612745,0022300542,"JAN 13, 2024",HOU @ BOS,L,19,19,0.5,240,40,99,0.404,7,30,0.233,26,30,0.867,15,35,50,20,10,3,12,18,113
506,1610612745,0022300534,"JAN 12, 2024",HOU @ DET,W,19,18,0.514,240,41,90,0.456,8,30,0.267,22,25,0.88,10,31,41,21,8,5,9,16,112
507,1610612745,0022300523,"JAN 10, 2024",HOU @ CHI,L,18,18,0.5,265,48,101,0.475,11,45,0.244,12,20,0.6,9,41,50,29,9,4,14,18,119
508,1610612745,0022300509,"JAN 08, 2024",HOU @ MIA,L,18,17,0.514,240,37,88,0.42,14,41,0.341,25,28,0.893,12,30,42,20,8,4,12,31,113
509,1610612745,0022300496,"JAN 06, 2024",HOU vs. MIL,W,18,16,0.529,240,36,83,0.434,13,34,0.382,27,32,0.844,7,39,46,22,7,2,10,24,112
510,1610612745,0022300485,"JAN 05, 2024",HOU vs. MIN,L,17,16,0.515,240,36,90,0.4,12,32,0.375,11,15,0.733,7,31,38,18,7,2,15,15,95
511,1610612745,0022300469,"JAN 03, 2024",HOU vs. BKN,W,17,15,0.531,240,37,76,0.487,19,39,0.487,19,27,0.704,5,43,48,27,5,4,16,19,112
512,1610612745,0022300453,"JAN 01, 2024",HOU vs. DET,W,16,15,0.516,240,51,91,0.56,15,35,0.429,19,24,0.792,6,33,39,34,11,1,9,19,136
513,1610612745,0022300434,"DEC 29, 2023",HOU vs. PHI,L,15,15,0.5,240,49,91,0.538,14,30,0.467,15,21,0.714,14,28,42,30,8,6,16,24,127
514,1610612745,0022300418,"DEC 27, 2023",HOU vs. PHX,L,15,14,0.517,240,40,96,0.417,17,41,0.415,16,22,0.727,9,24,33,20,11,3,9,21,113
515,1610612745,0022300409,"DEC 26, 2023",HOU vs. IND,L,15,13,0.536,240,47,97,0.485,5,24,0.208,18,22,0.818,15,29,44,19,15,2,10,16,117
516,1610612745,0022300392,"DEC 23, 2023",HOU @ NOP,W,15,12,0.556,240,35,82,0.427,9,29,0.31,27,35,0.771,13,31,44,21,9,2,11,20,106
517,1610612745,0022300385,"DEC 22, 2023",HOU vs. DAL,W,14,12,0.538,240,46,95,0.484,11,38,0.289,19,23,0.826,12,51,63,21,7,3,16,22,122
518,1610612745,0022300371,"DEC 20, 2023",HOU vs. ATL,L,13,12,0.52,240,44,89,0.494,16,34,0.471,23,23,1.0,8,29,37,25,4,6,8,23,127
519,1610612745,0022300349,"DEC 18, 2023",HOU @ CLE,L,13,11,0.542,265,47,102,0.461,12,33,0.364,24,27,0.889,15,32,47,34,9,5,13,32,130
520,1610612745,0022300346,"DEC 17, 2023",HOU @ MIL,L,13,10,0.565,240,45,85,0.529,11,27,0.407,18,21,0.857,6,25,31,26,8,4,9,21,119
521,1610612745,0022300332,"DEC 15, 2023",HOU @ MEM,W,13,9,0.591,240,32,88,0.364,11,29,0.379,28,32,0.875,15,36,51,18,10,10,11,19,103
522,1610612745,0022300314,"DEC 13, 2023",HOU vs. MEM,W,12,9,0.571,240,39,86,0.453,12,32,0.375,27,37,0.73,15,43,58,23,6,3,19,28,117
523,1610612745,0022300298,"DEC 11, 2023",HOU vs. SAS,W,11,9,0.55,240,32,93,0.344,12,39,0.308,17,20,0.85,15,45,60,20,7,2,16,18,93
524,1610612745,0022301224,"DEC 08, 2023",HOU @ DEN,W,10,9,0.526,240,35,82,0.427,13,39,0.333,31,42,0.738,11,36,47,21,3,3,9,20,114
525,1610612745,0022301212,"DEC 06, 2023",HOU vs. OKC,W,9,9,0.5,240,40,83,0.482,15,33,0.455,15,22,0.682,10,43,53,28,6,5,19,16,110
526,1610612745,0022300291,"DEC 02, 2023",HOU @ LAL,L,8,9,0.471,240,36,89,0.404,11,31,0.355,14,18,0.778,11,43,54,24,5,7,16,23,97
527,1610612745,0022300263,"NOV 29, 2023",HOU @ DEN,L,8,8,0.5,240,47,86,0.547,16,41,0.39,14,19,0.737,8,27,35,27,3,5,8,20,124
528,1610612745,0022300059,"NOV 28, 2023",HOU @ DAL,L,8,7,0.533,240,42,85,0.494,8,29,0.276,23,29,0.793,10,30,40,33,2,6,12,27,115
529,1610612745,0022300048,"NOV 24, 2023",HOU vs. DEN,W,8,6,0.571,240,40,82,0.488,12,29,0.414,13,15,0.867,6,43,49,25,9,9,14,21,105
530,1610612745,0022300231,"NOV 22, 2023",HOU vs. MEM,W,7,6,0.538,240,40,92,0.435,14,43,0.326,17,20,0.85,6,43,49,22,6,6,6,22,111
531,1610612745,0022300224,"NOV 20, 2023",HOU @ GSW,L,6,6,0.5,240,44,95,0.463,13,41,0.317,15,19,0.789,15,33,48,28,6,3,8,24,116
532,1610612745,0022300216,"NOV 19, 2023",HOU @ LAL,L,6,5,0.545,240,41,84,0.488,14,37,0.378,8,10,0.8,6,28,34,35,7,3,18,25,104
533,1610612745,0022300037,"NOV 17, 2023",HOU @ LAC,L,6,4,0.6,240,38,88,0.432,10,31,0.323,14,20,0.7,12,35,47,24,6,5,16,28,100
534,1610612745,0022300182,"NOV 12, 2023",HOU vs. DEN,W,6,3,0.667,240,37,87,0.425,10,32,0.313,23,29,0.793,12,33,45,20,7,4,9,16,107
535,1610612745,0022300011,"NOV 10, 2023",HOU vs. NOP,W,5,3,0.625,240,36,88,0.409,10,35,0.286,22,28,0.786,9,33,42,20,9,5,9,22,104
536,1610612745,0022300163,"NOV 08, 2023",HOU vs. LAL,W,4,3,0.571,240,51,93,0.548,14,33,0.424,12,19,0.632,14,43,57,26,4,4,11,23,128
537,1610612745,0022300153,"NOV 06, 2023",HOU vs. SAC,W,3,3,0.5,240,43,75,0.573,15,31,0.484,21,27,0.778,5,34,39,28,8,4,10,19,122
538,1610612745,0022300137,"NOV 04, 2023",HOU vs. SAC,W,2,3,0.4,240,40,87,0.46,13,36,0.361,14,20,0.7,10,43,53,28,4,3,11,18,107
539,1610612745,0022300122,"NOV 01, 2023",HOU vs. CHA,W,1,3,0.25,240,44,84,0.524,21,37,0.568,19,23,0.826,7,31,38,35,10,2,17,22,128
540,1610612745,0022300096,"OCT 29, 2023",HOU vs. GSW,L,0,3,0.0,240,34,90,0.378,9,33,0.273,18,19,0.947,10,32,42,22,7,4,7,20,95
541,1610612745,0022300083,"OCT 27, 2023",HOU @ SAS,L,0,2,0.0,265,52,100,0.52,8,32,0.25,10,20,0.5,11,32,43,30,7,2,18,26,122
542,1610612745,0022300066,"OCT 25, 2023",HOU @ ORL,L,0,1,0.0,240,32,79,0.405,12,34,0.353,10,16,0.625,7,24,31,19,6,3,18,24,86
543,1610612746,0022300873,"MAR 03, 2024",LAC @ MIN,W,39,20,0.661,240,32,85,0.376,10,34,0.294,15,17,0.882,7,33,40,17,7,5,9,12,89
544,1610612746,0022300865,"MAR 01, 2024",LAC vs. WAS,W,38,20,0.655,240,54,94,0.574,13,32,0.406,19,25,0.76,9,40,49,32,5,7,8,13,140
545,1610612746,0022300848,"FEB 28, 2024",LAC vs. LAL,L,37,20,0.649,240,45,89,0.506,10,37,0.27,12,16,0.75,9,27,36,29,10,1,12,17,112
546,1610612746,0022300827,"FEB 25, 2024",LAC vs. SAC,L,37,19,0.661,240,40,82,0.488,8,27,0.296,19,20,0.95,10,29,39,23,7,2,15,14,107
547,1610612746,0022300807,"FEB 23, 2024",LAC @ MEM,W,37,18,0.673,240,37,84,0.44,12,32,0.375,15,17,0.882,14,37,51,20,7,2,20,20,101
548,1610612746,0022300799,"FEB 22, 2024",LAC @ OKC,L,36,18,0.667,240,42,93,0.452,12,32,0.375,11,13,0.846,11,31,42,27,6,2,14,15,107
549,1610612746,0022300789,"FEB 14, 2024",LAC @ GSW,W,36,17,0.679,240,44,88,0.5,13,38,0.342,29,37,0.784,12,36,48,28,6,4,12,21,130
550,1610612746,0022300770,"FEB 12, 2024",LAC vs. MIN,L,35,17,0.673,240,34,84,0.405,9,28,0.321,23,26,0.885,10,26,36,20,6,3,13,14,100
551,1610612746,0022300749,"FEB 10, 2024",LAC vs. DET,W,35,16,0.686,240,37,82,0.451,13,39,0.333,25,26,0.962,0,35,35,20,9,6,11,13,112
552,1610612746,0022300731,"FEB 07, 2024",LAC vs. NOP,L,34,16,0.68,240,36,78,0.462,12,32,0.375,22,26,0.846,8,29,37,23,7,2,19,17,106
553,1610612746,0022300716,"FEB 05, 2024",LAC @ ATL,W,34,15,0.694,240,52,89,0.584,21,35,0.6,24,31,0.774,8,28,36,32,8,5,7,19,149
554,1610612746,0022300708,"FEB 04, 2024",LAC @ MIA,W,33,15,0.688,240,34,77,0.442,16,39,0.41,19,22,0.864,9,39,48,23,6,5,15,12,103
555,1610612746,0022300688,"FEB 02, 2024",LAC @ DET,W,32,15,0.681,240,53,89,0.596,14,29,0.483,16,19,0.842,7,29,36,31,12,5,9,21,136
556,1610612746,0022300676,"JAN 31, 2024",LAC @ WAS,W,31,15,0.674,240,47,100,0.47,12,30,0.4,19,22,0.864,18,34,52,25,9,7,8,16,125
557,1610612746,0022300658,"JAN 29, 2024",LAC @ CLE,L,30,15,0.667,240,38,80,0.475,11,34,0.324,21,28,0.75,6,31,37,28,8,3,12,21,108
558,1610612746,0022300646,"JAN 27, 2024",LAC @ BOS,W,30,14,0.682,240,45,102,0.441,10,40,0.25,15,18,0.833,15,43,58,28,8,8,7,20,115
559,1610612746,0022300637,"JAN 26, 2024",LAC @ TOR,W,29,14,0.674,240,48,95,0.505,9,32,0.281,22,24,0.917,12,38,50,29,6,7,10,17,127
560,1610612746,0022300618,"JAN 23, 2024",LAC vs. LAL,W,28,14,0.667,240,52,88,0.591,14,27,0.519,9,12,0.75,6,30,36,33,8,5,14,17,127
561,1610612746,0022300600,"JAN 21, 2024",LAC vs. BKN,W,27,14,0.659,240,42,83,0.506,13,26,0.5,28,33,0.848,8,37,45,26,6,5,10,18,125
562,1610612746,0022300568,"JAN 16, 2024",LAC vs. OKC,W,26,14,0.65,240,47,87,0.54,20,43,0.465,14,23,0.609,12,27,39,30,5,10,9,18,128
563,1610612746,0022300553,"JAN 14, 2024",LAC @ MIN,L,25,14,0.641,240,36,83,0.434,17,39,0.436,16,18,0.889,7,27,34,28,9,4,11,24,105
564,1610612746,0022300537,"JAN 12, 2024",LAC @ MEM,W,25,13,0.658,240,49,89,0.551,15,31,0.484,15,20,0.75,11,32,43,22,9,7,12,16,128
565,1610612746,0022300526,"JAN 10, 2024",LAC vs. TOR,W,24,13,0.649,240,49,93,0.527,15,34,0.441,13,13,1.0,11,25,36,34,6,5,7,17,126
566,1610612746,0022300511,"JAN 08, 2024",LAC vs. PHX,W,23,13,0.639,240,53,85,0.624,15,29,0.517,17,23,0.739,11,33,44,32,11,3,12,21,138
567,1610612746,0022300505,"JAN 07, 2024",LAC @ LAL,L,22,13,0.629,240,36,91,0.396,14,37,0.378,17,19,0.895,13,27,40,21,12,5,14,19,103
568,1610612746,0022300486,"JAN 05, 2024",LAC @ NOP,W,22,12,0.647,240,40,82,0.488,15,36,0.417,16,20,0.8,10,40,50,28,6,7,14,18,111
569,1610612746,0022300473,"JAN 03, 2024",LAC @ PHX,W,21,12,0.636,240,42,76,0.553,18,34,0.529,29,32,0.906,10,26,36,25,9,5,12,18,131
570,1610612746,0022300458,"JAN 01, 2024",LAC vs. MIA,W,20,12,0.625,240,47,80,0.588,14,29,0.483,13,14,0.929,6,31,37,25,10,3,15,20,121
571,1610612746,0022300438,"DEC 29, 2023",LAC vs. MEM,W,19,12,0.613,240,43,87,0.494,11,39,0.282,20,25,0.8,11,43,54,28,3,6,17,19,117
572,1610612746,0022300414,"DEC 26, 2023",LAC vs. CHA,W,18,12,0.6,240,40,85,0.471,14,34,0.412,19,25,0.76,11,34,45,24,7,3,13,14,113
573,1610612746,0022300389,"DEC 23, 2023",LAC vs. BOS,L,17,12,0.586,240,41,89,0.461,11,34,0.324,15,15,1.0,9,25,34,25,4,4,10,24,108
574,1610612746,0022300379,"DEC 21, 2023",LAC @ OKC,L,17,11,0.607,240,44,93,0.473,17,43,0.395,10,12,0.833,12,28,40,23,9,5,15,18,115
575,1610612746,0022300372,"DEC 20, 2023",LAC @ DAL,W,17,10,0.63,240,43,77,0.558,11,31,0.355,23,25,0.92,7,37,44,27,6,4,12,22,120
576,1610612746,0022300350,"DEC 18, 2023",LAC @ IND,W,16,10,0.615,240,56,98,0.571,19,38,0.5,20,23,0.87,14,32,46,26,4,9,11,19,151
577,1610612746,0022300343,"DEC 16, 2023",LAC vs. NYK,W,15,10,0.6,240,50,88,0.568,16,33,0.485,28,34,0.824,8,34,42,36,8,6,8,21,144
578,1610612746,0022300325,"DEC 14, 2023",LAC vs. GSW,W,14,10,0.583,240,41,81,0.506,13,32,0.406,26,30,0.867,10,30,40,27,6,9,13,20,121
579,1610612746,0022300309,"DEC 12, 2023",LAC vs. SAC,W,13,10,0.565,240,44,84,0.524,11,29,0.379,20,21,0.952,6,43,49,21,7,2,15,17,119
580,1610612746,0022300304,"DEC 11, 2023",LAC vs. POR,W,12,10,0.545,240,49,89,0.551,13,34,0.382,21,22,0.955,9,26,35,33,7,9,9,20,132
581,1610612746,0022301225,"DEC 08, 2023",LAC @ UTA,W,11,10,0.524,240,43,88,0.489,15,34,0.441,16,21,0.762,11,29,40,23,8,9,12,18,117
582,1610612746,0022301215,"DEC 06, 2023",LAC vs. DEN,W,10,10,0.5,240,40,87,0.46,12,27,0.444,19,25,0.76,13,38,51,21,7,9,11,14,111
583,1610612746,0022300280,"DEC 02, 2023",LAC vs. GSW,W,9,10,0.474,240,44,90,0.489,13,39,0.333,12,14,0.857,5,35,40,31,5,6,11,21,113
584,1610612746,0022300273,"NOV 30, 2023",LAC @ GSW,L,8,10,0.444,240,42,95,0.442,12,32,0.375,18,24,0.75,15,28,43,26,5,1,6,21,114
585,1610612746,0022300264,"NOV 29, 2023",LAC @ SAC,W,8,9,0.471,240,50,93,0.538,14,28,0.5,17,22,0.773,8,29,37,28,8,5,4,20,131
586,1610612746,0022300257,"NOV 27, 2023",LAC vs. DEN,L,7,9,0.438,240,35,85,0.412,6,20,0.3,28,34,0.824,16,33,49,18,6,9,13,23,104
587,1610612746,0022300244,"NOV 25, 2023",LAC vs. DAL,W,7,8,0.467,240,38,88,0.432,8,29,0.276,23,31,0.742,17,40,57,25,2,6,12,16,107
588,1610612746,0022300052,"NOV 24, 2023",LAC vs. NOP,L,6,8,0.429,240,42,92,0.457,11,37,0.297,11,17,0.647,8,31,39,27,11,8,11,24,106
589,1610612746,0022300235,"NOV 22, 2023",LAC @ SAS,W,6,7,0.462,240,39,85,0.459,9,28,0.321,22,29,0.759,11,39,50,29,10,3,16,23,109
590,1610612746,0022300223,"NOV 20, 2023",LAC @ SAS,W,5,7,0.417,240,45,95,0.474,12,36,0.333,22,25,0.88,10,41,51,30,15,3,7,10,124
591,1610612746,0022300037,"NOV 17, 2023",LAC vs. HOU,W,4,7,0.364,240,36,83,0.434,13,34,0.382,21,30,0.7,8,39,47,22,10,7,12,19,106
592,1610612746,0022300024,"NOV 14, 2023",LAC @ DEN,L,3,7,0.3,240,37,86,0.43,13,29,0.448,21,24,0.875,14,28,42,21,10,1,10,24,108
593,1610612746,0022300179,"NOV 12, 2023",LAC vs. MEM,L,3,6,0.333,240,37,85,0.435,12,34,0.353,15,23,0.652,8,33,41,26,9,3,14,23,101
594,1610612746,0022300014,"NOV 10, 2023",LAC @ DAL,L,3,5,0.375,240,43,88,0.489,8,27,0.296,32,36,0.889,19,28,47,21,7,2,14,27,126
595,1610612746,0022300160,"NOV 08, 2023",LAC @ BKN,L,3,4,0.429,240,36,91,0.396,8,36,0.222,13,13,1.0,11,40,51,22,10,8,15,15,93
596,1610612746,0022300151,"NOV 06, 2023",LAC @ NYK,L,3,3,0.5,240,36,73,0.493,11,32,0.344,14,16,0.875,7,24,31,21,8,3,22,15,97
597,1610612746,0022300127,"NOV 01, 2023",LAC @ LAL,L,3,2,0.6,265,47,99,0.475,14,34,0.412,17,27,0.63,12,34,46,22,12,1,13,31,125
598,1610612746,0022300114,"OCT 31, 2023",LAC vs. ORL,W,3,1,0.75,240,44,89,0.494,14,31,0.452,16,23,0.696,9,35,44,29,10,4,16,26,118
